指標名,スポーツ施設,,,,,NAVITIMEの取得範囲（検索欄の小カテゴリ）,
出典,NAVITIME,,,,,2020年度納品物　：　スポーツ施設/運動公園、スポーツクラブ/フィットネスクラブ,
年次,2022/2/2取得,,,,,2021年度納品物　：　上記に加え、ゴルフ場（ゴルフ練習場）、テニスコ―ト、,
URL,https://www.navitime.co.jp/,,,,,スポーツスクール、テニススクール、スケート場、プール,
備考,（2020年度：423件、2021年度：912件）※昨年度から、NAVITIMEの取得範囲を拡張。右記のとおり。,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,種類
品川区,大井１丁目,-,東京都品川区大井1丁目52-5,35.604912,139.734147,全日本トライアスロンクラブ,スポーツクラブ/フィットネスクラブ
新宿区,新小川町,-,東京都新宿区新小川町9-20,35.705637,139.741509,全世界空手道連盟新極真会総本部道場(NPO法人),スポーツスクール/体験 
千代田区,内神田２丁目,-,東京都千代田区内神田2丁目1-8,35.689189,139.767563,千代田区立スポーツセンター弓道場,スポーツ施設/運動公園
新宿区,上落合２丁目,-,東京都新宿区上落合2-28-8,35.711043,139.685411,仙元館,スポーツスクール/体験 
渋谷区,渋谷４丁目,-,東京都渋谷区渋谷4-4-25,35.659619,139.710783,青山学院大学青山キャンパス 青山学院記念館,スポーツ施設/運動公園
渋谷区,渋谷４丁目,-,東京都渋谷区渋谷4-4-25,35.659619,139.710783,青山学院大学 大学体育館-記念館-,スポーツ施設/運動公園
港区,西麻布１丁目,-,東京都港区西麻布1丁目15-4,35.661577,139.723021,西麻布ゴルフ倶楽部,ゴルフ練習場 
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-35-3 BIGBOX高田馬場内,35.712957,139.704251,西武フィットネスクラブ BIGBOX高田馬場店,スポーツクラブ/フィットネスクラブ
品川区,大井５丁目,-,東京都品川区大井5丁目1-28,35.599126,139.725609,清明館道場,スポーツ施設/運動公園 
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-9-1 コンラッド東京 29F,35.663098,139.761259,水月スパ&フィットネス,スポーツクラブ/フィットネスクラブ 
品川区,西五反田１丁目,-,東京都品川区西五反田1丁目14-1,35.623837,139.723808,身体哲学道場湧氣塾,スポーツスクール/体験 
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町11-1,35.680306,139.714815,神宮外苑フットサルクラブ千駄ヶ谷コート,スポーツ施設/運動公園
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町11-1,35.680306,139.714815,神宮外苑サマディクラブ,スポーツクラブ/フィットネスクラブ
渋谷区,恵比寿２丁目,-,東京都渋谷区恵比寿2丁目36-13,35.645807,139.722585,新体操教室レイラニR・Gクラブ,スポーツスクール/体験 
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-11,35.690793,139.687412,新宿中央公園フットサル施設,スポーツ施設/運動公園 
港区,麻布十番４丁目,-,東京都港区麻布十番4丁目5-1,35.653942,139.737539,新広尾公園投球場,スポーツ施設/運動公園 
渋谷区,桜丘町,-,東京都渋谷区桜丘町9-16,35.655019,139.702042,新極真会渋谷道場,スポーツスクール/体験
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-12-15,35.66726,139.754719,新橋フィットネススタジオ,スポーツクラブ/フィットネスクラブ
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-12-15,35.66726,139.754719,新橋ゴルフアカデミー,ゴルフ練習場
渋谷区,幡ケ谷１丁目,-,東京都渋谷区幡ヶ谷1-3-1,35.676813,139.676427,心身統一合氣道会京心館道場,スポーツスクール/体験 
渋谷区,神南２丁目,-,東京都渋谷区神南2-3,35.667412,139.695326,織田フィールド,スポーツ施設/運動公園
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町7-1,35.683817,139.7326,上智大学真田堀運動場,スポーツ施設/運動公園
