中央区,銀座６丁目,-,東京都中央区銀座6-7-16 第一岩月ビル3F,35.67058,139.76257,ヒロ画廊,http://www.hirogallery.com/index-jp.html
中央区,銀座１丁目,-,東京都中央区銀座1-7-7 ポーラ銀座ビル3F,35.67433,139.767869,ポーラ ミュージアム アネックス,https://www.po-holdings.co.jp/m-annex/
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-35-7,35.681652,139.785882,ミュゼ浜口陽三・ヤマサコレクション,http://www.yamasa.com/musee/
中央区,銀座８丁目,-,東京都中央区銀座8-4-25,35.669413,139.760164,吉井画廊,http://www.galerie-yoshii.com/
中央区,銀座４丁目,-,東京都中央区銀座4-5-16 銀座四丁目ビル8F,35.671933,139.765328,銀座美術館,
中央区,銀座１丁目,-,東京都中央区銀座1-9-8 奥野ビル,35.67371,139.768825,巷房,http://gallerykobo.web.fc2.com/
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-4-1 日本橋高島屋S.C. 本館4階･5階,35.680707,139.773569,高島屋史料館TOKYO,https://www.takashimaya.co.jp/shiryokan/tokyo/
中央区,京橋３丁目,日八京,東京都中央区京橋3-7-6,35.675494,139.770663,国立映画アーカイブ,https://www.nfaj.go.jp/
中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.686393,139.772921,三井記念美術館,050-5541-8600
中央区,銀座８丁目,-,東京都中央区銀座8-8-3 東京銀座資生堂ビルB1階,35.668555,139.761853,資生堂ギャラリー,https://www.shiseidogroup.jp/gallery/
中央区,銀座３丁目,-,東京都中央区銀座3-6-1 松屋銀座7F,35.672274,139.766683,松屋銀座,https://www.matsuya.com/ginza/
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-10-8,35.680913,139.774724,西村画廊,http://www.nishimura-gallery.com/
中央区,銀座３丁目,-,東京都中央区銀座3-5-16 島田ビル2F/3F,35.67271,139.766017,青木画廊,http://www.aokigallery.jp/
